,num,artists,name,album,genre,duration_ms,explicit,id,track_number,is_local,popularity,available_markets,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence
780,781,Allie X,Devil I Know,Cape God,alt z,172880,False,4GSqiK9YdVNhilXMFtCiQB,2,False,58,184,0.0217,0.51,0.536,7.29e-06,0.0869,-5.988,0.0399,90.763,0.384
781,782,Chloe x Halle,Ungodly Hour,Ungodly Hour,alternative r&b,255893,False,4SJRgLsuBKTEBEl9n6JsNu,6,False,64,182,0.146,0.704,0.68,1.25e-05,0.0692,-6.498,0.315,105.031,0.168
782,783,Rina Sawayama,Tokyo Love Hotel,SAWAYAMA,art pop,267369,False,6pbBCVX3nWsPY6f7p2lGxu,11,False,53,183,0.0165,0.499,0.952,0.000198,0.339,-2.388,0.257,101.955,0.391
783,784,BLACKPINK,Crazy Over You,THE ALBUM,k-pop,161945,False,4yOqfpzmL4FvmXJTUgAMUP,6,False,48,1,0.0367,0.805,0.66,6.4e-05,0.215,-5.342,0.0582,114.954,0.617
784,785,Kelly Jay,I Follow Rivers - Tribute to Lykke Li,I Follow Rivers (Tribute to Lykke Li),pop,248685,False,6NrPVcKsPDpYntnX9tm6MW,1,False,14,184,0.164,0.471,0.548,0.000152,0.378,-12.664,0.0745,61.332,0.481
785,786,BLACKPINK,Lovesick Girls,THE ALBUM,k-pop,194765,False,4Ws314Ylb27BVsvlZOy30C,5,False,76,129,0.00559,0.654,0.707,0.0,0.0873,-5.661,0.0664,127.97,0.448
786,787,(G)I-DLE,DUMDi DUMDi,DUMDi DUMDi,k-pop,210640,False,2fJ70dRX7J4jiVxKUQQp7C,1,False,64,183,0.025,0.759,0.914,4.45e-06,0.076,-1.072,0.0592,123.047,0.674
787,788,BLACKPINK,DDU-DU DDU-DU - Live,BLACKPINK 2018 TOUR 'IN YOUR AREA' SEOUL - Live,k-pop,210268,False,69Bi7veKMrb2mRq00HkRyO,1,False,0,0,0.0184,0.55,0.901,5.07e-06,0.368,-4.635,0.228,139.916,0.359
788,789,JENNIE,SOLO,SOLO,k-pop,169566,False,2XIaetAZTyR7oQfHh8DZ2B,1,False,2,0,0.0861,0.752,0.642,0.0,0.0953,-5.165,0.0869,95.043,0.388
789,790,BLACKPINK,Lovesick Girls,THE ALBUM,k-pop,192765,False,4Vhvlhomv8fTp2e6I4XTpe,5,False,60,1,0.00513,0.658,0.732,0.0,0.13,-4.762,0.0654,127.995,0.409
790,791,Millie B,M to the B,M to the B,viral rap,137743,True,1meosvrJFk4xXo1HwUIasC,1,False,60,184,0.571,0.897,0.513,0.0,0.101,-6.973,0.309,139.935,0.692
791,792,Megan Thee Stallion,Diamonds (with Normani),Diamonds (with Normani),houston rap,199301,True,0PQsrLxPbOBBwwmXCnGvcF,1,False,59,184,0.188,0.785,0.753,1.01e-06,0.265,-3.841,0.0873,94.012,0.488
792,793,SOYOU,GOTTA GO,GOTTA GO,k-pop,206986,False,7Gb3K6a2YyJTf7j0UTf9jJ,1,False,44,183,0.101,0.832,0.802,6.51e-06,0.102,-3.625,0.0905,113.003,0.76
793,794,BLACKPINK,Bet You Wanna (feat. Cardi B),THE ALBUM,k-pop,161167,False,7iAgNZdotu40NwtoIWJHFe,4,False,67,129,0.00465,0.653,0.662,0.0,0.0626,-6.168,0.162,111.712,0.674
794,795,OH MY GIRL,Tropical Love,OH MY GIRL SUMMER PACKAGE [FALL IN LOVE],k-pop,204773,False,5bZJLlIoG9tDY7YWMQEbRQ,2,False,0,0,0.351,0.739,0.859,0.0,0.0892,-2.369,0.0568,120.015,0.836
795,796,M.I.A.,World Town,Kala,dance pop,233600,False,7GFg8EqnhrlZiY1tjRieOu,8,False,0,0,0.000159,0.834,0.865,0.143,0.171,-7.873,0.132,133.012,0.672
796,797,Hayley Kiyoko,Demons,I'm Too Sensitive For This Shit,alt z,179612,False,0Y5nfKx3OnZWPIO0vHbinL,1,False,2,0,0.0346,0.845,0.641,0.00209,0.176,-4.548,0.0443,108.985,0.529
797,798,Dayglow,Can I Call You Tonight?,Fuzzybrain,austindie,278769,False,64lsIF5pw0sJY0gV5kz0RN,2,False,81,183,0.132,0.641,0.842,0.91,0.419,-7.27,0.0292,129.98,0.5
798,799,Rina Sawayama,Comme Des Garçons (Like The Boys),SAWAYAMA,art pop,181506,True,43bYs8QkPdCdy5esfnmU1T,4,False,63,183,0.0246,0.724,0.715,0.00276,0.441,-3.776,0.116,119.162,0.645
799,800,WILLOW,Wait a Minute!,ARDIPITHECUS,afrofuturism,196520,False,5e08a8D8T3z4LDXbUIjxKQ,13,False,63,31,0.0371,0.764,0.705,1.94e-05,0.0943,-5.279,0.0278,101.003,0.672
800,801,Ne-Yo,She Knows,Non-Fiction (Deluxe),dance pop,214725,True,7seTcUFOhn5caSDbiSfsp0,15,False,65,3,0.0262,0.706,0.572,0.0,0.585,-5.799,0.0326,139.982,0.574
801,802,Nelly Furtado,Promiscuous,Loose,canadian latin,242293,False,2gam98EZKrF9XuOkU13ApN,4,False,83,184,0.0569,0.808,0.97,6.13e-05,0.154,-6.098,0.0506,114.328,0.868
802,803,Shiro Sagisu,A Cruel Angel's Thesis - Director's Edit Version,Neon Genesis Evangelion (Original Series Soundtrack),anime score,245093,False,0u9EI8zmr2QMuJLMiQFUIn,1,False,64,131,0.0339,0.646,0.676,1.99e-06,0.13,-9.477,0.0431,128.128,0.59
803,804,Vengaboys,"Boom, Boom, Boom, Boom!!","Boom, Boom, Boom, Boom!!",bubblegum dance,202570,False,2Ld2LehpgQNREMxl9LlIzm,1,False,74,184,0.0134,0.811,0.935,0.411,0.0244,-4.595,0.0407,138.479,0.968
804,805,Mikey,Goat/No sheep,Goat/No sheep,pop,94400,False,4M9SojX2vnyFeLqBRZfWUQ,1,False,11,184,0.802,0.828,0.552,0.182,0.157,-9.84,0.266,149.723,0.736
805,806,M.I.A.,Paper Planes,Kala,dance pop,205200,False,1wgqttlPacpvmX5DKVboOa,11,False,4,0,0.033,0.447,0.848,7.45e-05,0.65,-6.175,0.222,172.247,0.485
806,807,ANIKV,Меня не будет,Старше,russian alt pop,253598,False,2MdloxY70RQRuhtfXIzdWJ,3,False,61,184,0.393,0.761,0.408,0.000798,0.123,-11.306,0.0732,106.99,0.302
807,808,Eleftherios Mukuka,Heart,Heart,pop,193940,False,5gKvUs9z7ahOEZNlAU1ru4,3,False,0,14,0.00805,0.609,0.876,0.257,0.293,-7.623,0.04,124.961,0.347
808,809,Norman Greenbaum,Spirit In The Sky,Spirit In The Sky,classic rock,242893,False,0jvN7eQJJt4nxQzgQfZ1SP,2,False,76,184,0.0994,0.609,0.617,0.00404,0.118,-7.091,0.0307,128.903,0.543
809,810,WhoHeem,Lets Link,Lets Link,viral rap,159955,True,5ruI0qfmxe4gNm1cWILqTw,1,False,36,0,0.00667,0.839,0.683,0.0,0.241,-9.232,0.165,120.003,0.522
810,811,Sub Urban,Cradles,Cradles,modern indie pop,209829,False,18A7ha5BitZjmdHTCwXFbU,1,False,79,161,0.27,0.581,0.585,6.48e-05,0.179,-1.87,0.369,67.443,0.63
811,812,Suzi Wu,Eat Them Apples,Eat Them Apples,pop,177589,False,5cCrDKEfAvOK1zczpk5y2S,1,False,46,184,0.0524,0.781,0.442,0.618,0.0759,-11.079,0.0387,110.03,0.0891
812,813,Technotronic,Pump Up The Jam,Pump Up The Jam,eurodance,320306,False,21qnJAMtzC6S5SESuqQLEK,1,False,69,183,0.0147,0.885,0.844,4.49e-06,0.0494,-9.225,0.0733,124.602,0.715
813,814,La Bouche,Be My Lover,Best Of La Bouche feat. Melanie Thornton (feat. Melanie Thornton),bubblegum dance,240866,False,3vSn1frPgFcRXrjWOfhMLl,2,False,67,184,0.00283,0.658,0.963,2.38e-06,0.951,-3.283,0.0326,134.798,0.793
814,815,Philip Bailey,Easy Lover,Chinese Wall,yacht rock,304506,False,7INi4pMPG4IE0Smx5y4KVf,6,False,69,183,0.0674,0.749,0.699,0.00192,0.0763,-13.108,0.0371,128.904,0.935
815,816,Laura Branigan,Gloria,Branigan,new romantic,289853,False,1mskmld5ZKEhRaNvYVPoqZ,2,False,66,183,0.107,0.776,0.743,0.293,0.149,-6.807,0.0289,131.343,0.84
816,817,Nat King Cole,L-O-V-E,L-O-V-E,adult standards,155306,False,4QxDOjgpYtQDxxbWPuEJOy,1,False,73,184,0.686,0.425,0.373,0.0,0.077,-7.543,0.0801,78.231,0.663
817,818,Louis Armstrong,What A Wonderful World,What A Wonderful World,adult standards,137520,False,1qCQTy0fTXerET4x8VHyr9,1,False,75,175,0.792,0.399,0.258,1.86e-06,0.128,-16.028,0.033,108.174,0.192
818,819,Parra for Cuva,Wicked Games (feat. Anna Naklab) - Radio Edit,Wicked Games (feat. Anna Naklab) [Radio Edit],downtempo,195210,False,6JrAEmBFd61eYIGVOSPnT4,1,False,65,182,0.0667,0.801,0.641,0.0244,0.172,-8.584,0.0455,124.979,0.701
819,820,The Knocks,Lucky Me (feat. Great Good Fine Ok),Lucky Me (feat. Great Good Fine Ok),alternative dance,202125,False,5BNBNU5w5f5IIw0Q1Z9Acq,1,False,59,184,0.00409,0.716,0.861,0.000222,0.157,-4.407,0.153,119.915,0.358
820,821,Yves V,Home Now (feat. Alida),Home Now (feat. Alida),belgian edm,196551,False,3CIKJbAJzdOd9ahHxoFD2n,1,False,54,182,0.00876,0.65,0.789,0.0,0.0823,-5.078,0.0342,115.988,0.614
821,822,Liu,Coastline (feat. Hollow Coves),Coastline (feat. Hollow Coves),brazilian edm,182520,False,10APf4gHZ7oLusw6oBteLQ,1,False,59,184,0.265,0.686,0.817,0.000186,0.415,-6.035,0.046,121.996,0.474
822,823,GSPR,Nightcall,Nightcall,pop edm,234088,False,7z8qCguXEwabjr3TEdLJEP,1,False,28,184,0.443,0.675,0.786,0.926,0.119,-7.366,0.101,119.984,0.0553
823,824,Ryan Adams,I Wish You Would,1989,alternative country,224053,False,7eoSnTRP8VbxcC4LvZdzn4,7,False,32,182,0.0437,0.421,0.379,0.463,0.0911,-8.983,0.032,104.053,0.291
824,825,Feint,We Won't Be Alone,We Won't Be Alone,chillstep,234475,False,3AayefDdUFxivRs79bX7kV,1,False,65,184,0.134,0.377,0.858,0.00185,0.0985,-4.9,0.148,174.751,0.117
825,826,Angela Predhomme,Hug,Hug,pop,183000,False,7rm3849l172APKgPAGwxxT,1,False,0,183,0.741,0.8,0.379,0.0,0.209,-8.802,0.0726,129.908,0.659
826,827,Mariah Carey,All I Want for Christmas Is You,Merry Christmas,dance pop,241106,False,0bYg9bo50gSsH3LtXe2SQn,2,False,95,184,0.164,0.336,0.627,0.0,0.0708,-7.463,0.0384,150.273,0.35
827,828,Black Light Smoke,Lovework - DJ T. Remix,Full Body Workout (Vol. 9),dark disco,457380,False,5TSMk8mGGTckNyCD6OJIXS,1,False,39,182,0.00783,0.895,0.709,0.895,0.0735,-9.137,0.0571,115.995,0.798
828,829,Montell Jordan,This Is How We Do It,Best Of Montell Jordan,contemporary r&b,237546,False,6aJ90LBl96bly9zuEH1U2X,1,False,66,184,0.0174,0.791,0.702,0.0,0.423,-7.333,0.0623,103.646,0.789
829,830,Rare Earth,I Just Want To Celebrate,One World,blues rock,217560,False,4iW98ZK1gNzcXmQ5TgTD9X,4,False,51,184,0.105,0.435,0.929,1.58e-06,0.015,-7.7,0.235,175.448,0.65
830,831,BRONCHO,Class Historian,Just Enough Hip to Be Woman,freak folk,212236,False,73i6MgP5CKhhnZ69Go6u2X,2,False,52,181,0.214,0.576,0.97,0.706,0.262,-5.143,0.0507,158.111,0.965
831,832,Lindsey Buckingham,Holiday Road - National Lampoon's Vacation,Holiday Road,album rock,131520,False,38i0QcGQ9hu8PMk4QObUTj,1,False,58,184,0.0144,0.428,0.608,0.000211,0.728,-13.729,0.0655,188.643,0.92
832,833,Kanye West,Stronger,Graduation,chicago rap,311866,True,4fzsfWzRhPawzqhX8Qt9F3,3,False,83,184,0.00564,0.617,0.717,0.0,0.408,-7.858,0.153,103.992,0.49
833,834,MARUV,Siren Song,Siren Song,russian pop,171130,False,1RgSs1Jy3QHiacsnMxAAL2,1,False,53,184,0.039,0.729,0.792,0.00622,0.104,-4.579,0.0334,115.024,0.667
834,835,Oliver Heldens,Take A Chance,Take A Chance,dance pop,220810,False,2Xf6k7niuuyfY1aiHTe52d,1,False,48,184,0.000556,0.594,0.929,0.64,0.14,-5.36,0.0352,125.004,0.193
835,836,Parov Stelar,Voodoo Sonic,"Voodoo Sonic (The Trilogy, Pt. 1)",balkan beats,207500,False,58eCbxADTxNYKK7mlTaB49,2,False,45,184,0.117,0.759,0.666,0.148,0.359,-5.984,0.0508,120.007,0.587
836,837,SMACK,Tik Tok,Tik Tok,lithuanian edm,144047,False,4ejYoxXYWTYGiRMWBzmypd,1,False,39,184,0.0299,0.943,0.82,6.86e-06,0.0985,-3.171,0.045,125.961,0.658
837,838,Le Cheval,Felt Cute,Felt Cute,pop,152764,False,3Lm5ozlParg5OWSuUU9Zoc,1,False,37,184,0.0302,0.874,0.798,1.56e-05,0.253,-6.009,0.158,123.998,0.751
838,839,Hi-Jinks,Freak,Freak,pop,156800,False,7MS7YDEVDiKd0MqLyqBrhF,1,False,14,183,0.0134,0.71,0.977,0.266,0.286,-3.83,0.176,74.995,0.803
839,840,CID,Dolce,"For The Floor EP, Vol. 1",bass house,185238,False,4JdPBw71hdbxoX7yPkYA9S,1,False,36,184,0.00156,0.796,0.954,0.573,0.309,-4.445,0.0538,125.976,0.873
840,841,Remi Wolf,Hello Hello Hello - Polo & Pan Remix,Hello Hello Hello (Polo & Pan Remix),indie pop,235800,True,0DWTIW018T4iqubyYdU43r,1,False,1,0,0.0995,0.688,0.84,0.0778,0.29,-7.317,0.0534,91.001,0.698
841,842,Kastelo,Coconut,Coconut,slap house,172333,False,6mZJklRG8nr3WhjmWFbYTX,1,False,19,184,0.196,0.867,0.87,0.00111,0.0872,-3.859,0.0582,124.054,0.819
842,843,rule85,Place With The Bass,Place With The Bass,pop,156190,True,2UQIL5Rawgn0RhEW1WxnTR,1,False,34,184,0.0149,0.857,0.853,0.0067,0.058,-5.821,0.173,125.977,0.809
843,844,KAYTRANADA,CHANCES,NOTHIN LIKE U / CHANCES,escape room,218200,False,439X8jGytErRiPnaoUJHju,1,False,66,183,0.204,0.835,0.527,0.000423,0.283,-7.272,0.128,106.003,0.611
844,845,Moguai,Hold On (feat. Cheat Codes) - 2020 Edit,Hold On (feat. Cheat Codes) [2020 Edit],edm,144909,False,2FGh2ref26EwA3Z5st5oHb,1,False,60,175,0.17,0.622,0.802,0.0,0.263,-4.969,0.167,124.859,0.764
845,846,Anoraak,Figure,Figure,alternative dance,420374,False,0VYxLT8xjoVQfYdSxNUDw9,4,False,44,183,0.0038,0.821,0.494,0.89,0.0842,-7.465,0.0433,114.013,0.882
846,847,Ofenbach,We Can Hide Out - Mozambo Remix,We Can Hide Out (Mozambo Remix),dance pop,182204,False,2v9EKFm9RZIWCIaoUW2ntB,1,False,35,184,0.000314,0.775,0.782,0.003,0.138,-7.492,0.0298,124.967,0.442
847,848,Melo.Kids,Higher - Radio Edit,Higher (Radio Edit),pop,138750,False,5Pq003tLuvpkMYxlxsFWwh,1,False,0,0,0.0118,0.621,0.966,0.84,0.146,-4.443,0.0655,128.074,0.377
848,849,GATTÜSO,Cruel,Cruel,edm,191612,False,7FNf2WOOaJ1Bx6wrjqhCba,1,False,52,184,0.0127,0.71,0.839,0.000214,0.0735,-4.647,0.0413,123.998,0.327
849,850,Videoclub,Amour plastique,Amour plastique,french indie pop,227026,False,7M3HuQRRAm1QD4kftmq0bb,1,False,72,180,0.765,0.7,0.354,0.00158,0.128,-14.043,0.0345,119.965,0.245
850,851,Nuclear Maniac,Fuck Me - Re-Work,Fuck Me (Re-Work),russian dnb,211200,True,1L6WB94z9xo4ZfmWiDGWIX,1,False,23,183,0.0101,0.653,0.911,0.373,0.564,-5.823,0.116,125.104,0.364
851,852,Deniz Koyu,GO,GO,edm,203000,False,386HYzADE7k5zhM6ZLM1On,1,False,38,184,0.0143,0.697,0.966,0.796,0.138,-3.973,0.0835,125.013,0.366
852,853,Gaullin,Sweater Weather,Sweater Weather,edm,171133,False,6siDDghVE7fxel5o7fE4OF,1,False,69,184,0.00853,0.57,0.873,0.0,0.365,-5.188,0.07,125.086,0.236
853,854,DJ Snake,"Made In France (with Tchami & Malaa, feat. Mercer)",Carte Blanche (Deluxe),dance pop,251428,False,7scnGF7yjmcpjIeJEvJoi1,6,False,31,181,0.00295,0.836,0.949,0.247,0.0542,-4.127,0.0786,126.007,0.506
854,855,MOTi,For The Love Of Money,"Club Zero Cool, Vol. 1",dance pop,155238,False,6vELlhaB3zBYYuwhUYoWqG,13,False,0,0,0.00969,0.692,0.72,0.108,0.114,-4.908,0.0881,126.127,0.211
855,856,KRISM,Oldskool,Oldskool,pop,160312,False,5WHKXqi224wbhojqmNqduC,1,False,0,0,0.0302,0.626,0.906,0.00267,0.299,-5.946,0.0344,127.963,0.462
856,857,Merk & Kremont,BAM BAM,BAM BAM,electro house,155476,False,1b4EzuJmQ2xvQkfOmXULsl,1,False,48,184,0.00889,0.698,0.951,0.812,0.0508,-2.827,0.053,125.962,0.399
857,858,Mr. Belt & Wezol,Not Dancing,Not Dancing,deep groove house,163108,False,2ipTMqLLogZOwB3VXafqTR,1,False,56,184,0.0203,0.845,0.709,1.31e-05,0.288,-5.588,0.0786,124.904,0.892
858,859,DJ Kuba,Feel The Vibe - Keanu Silva Remix,Feel The Vibe (Keanu Silva Remix),big room,158122,False,05rYZ91Ii5ho9MhO9dcSqA,1,False,43,184,0.0036,0.745,0.84,0.691,0.116,-4.645,0.215,126.031,0.559
859,860,MOTi,Like This Like That,Like This Like That,dance pop,139047,False,36pnXanMd4616gs6dIOVfV,1,False,30,184,0.0307,0.69,0.923,0.000461,0.262,-4.027,0.117,126.075,0.652
860,861,Annie Murphy,A Little Bit Alexis (From Schitt's Creek),A Little Bit Alexis (From Schitt's Creek),pop,206899,False,35rKES1xTTAg5ruZvM81JK,1,False,46,174,0.00131,0.724,0.55,0.129,0.36,-9.468,0.0577,125.963,0.457
861,862,Bobby Darin,Beyond the Sea,That's All,adult standards,172480,False,3KzgdYUlqV6TOG7JCmx2Wg,2,False,71,184,0.723,0.521,0.516,0.0,0.257,-7.456,0.0369,136.483,0.569
862,863,Mel Tormé,Comin' Home Baby,Comin' Home Baby,adult standards,165360,False,71tjsDvB4EMJqNG8EMmFnb,1,False,62,184,0.65,0.632,0.368,0.0,0.189,-14.901,0.061,143.121,0.773
863,864,Françoise Hardy,Le temps de l'amour,Françoise Hardy (Tous les garçons et les filles),chanson,144826,False,6rqUOLt9dpfMANLMKTzoWj,5,False,63,184,0.798,0.586,0.412,0.0,0.152,-10.116,0.0334,132.199,0.706
864,865,Little Brother Eli,Perfect,Perfect,birmingham indie,218639,False,2TbNASVnTNuMItoPwvqigY,1,False,7,175,0.022,0.58,0.718,0.0,0.251,-6.744,0.0894,190.008,0.613
865,866,Phil Collins,In the Air Tonight,R-Kive,mellow gold,330493,False,63WVeFX5l2UHPhLlQv0ipB,9,False,49,2,0.538,0.429,0.233,2.54e-06,0.0556,-14.292,0.0337,189.567,0.268
866,867,Wolfmother,Love Train,Wolfmother,alternative rock,181786,False,4BPGAt5Q5IOQIqBPEJdKTG,12,False,40,148,0.0613,0.455,0.872,0.0238,0.134,-3.915,0.0462,91.272,0.699
867,868,Flo Rida,"Turn Around (5,4,3,2,1)","Turn Around (5,4,3,2,1)",dance pop,201182,False,4KJZc3jQYlTwQrOd6DtHbC,1,False,29,145,0.00667,0.701,0.863,0.0,0.325,-4.77,0.0958,128.004,0.787
868,869,Black Eyed Peas,Imma Be,THE E.N.D. (THE ENERGY NEVER DIES),dance pop,257560,False,5OiLJ8tjUPFiPX2gVM8fxJ,4,False,67,2,0.179,0.597,0.517,0.0,0.307,-6.963,0.365,92.035,0.412
869,870,Steve Angello,KNAS - BROHUG Remix,KNAS (BROHUG Remix),disco house,201120,False,0PJ4RVL5wCeHDO8wHpk3YG,1,False,49,183,0.0111,0.808,0.752,0.927,0.0507,-4.863,0.0759,125.005,0.469
870,871,WILLOW,Whip My Hair,Whip My Hair,afrofuturism,195440,False,4Dio1t8RHzLv1nfPJTSZyP,1,False,61,184,0.00159,0.552,0.98,0.00552,0.438,-4.676,0.254,162.961,0.668
871,872,AWA,Like I Do,Like I Do,swedish idol pop,233671,False,4LMEdIzw7L81qgmstYHRU9,1,False,40,184,0.4,0.758,0.629,0.00282,0.166,-5.15,0.206,92.139,0.663
872,873,LIZ,When I Rule the World,When I Rule the World,electropop,185813,False,7nu0Lc0jJltztDxsGeoPiG,1,False,61,184,0.00951,0.768,0.633,0.0,0.199,-4.089,0.157,129.074,0.824
873,874,Scissor Sisters,Take Your Mama,Scissor Sisters,dance pop,271906,False,75lZOZjQaA66br3Vu1iYCw,2,False,57,63,0.196,0.758,0.954,4.11e-05,0.0531,-4.573,0.108,153.973,0.924
874,875,girl in red,Rue,Rue,bedroom pop,216831,True,6lhuBaygBqxBjdcXrM685k,1,False,63,184,0.12,0.579,0.77,0.0553,0.172,-9.163,0.0586,125.011,0.275
875,876,salem ilese,Mad at Disney,Mad at Disney,alt z,136838,False,7aGyRfJWtLqgJaZoG9lJhE,1,False,76,184,0.424,0.738,0.621,7.39e-06,0.692,-7.313,0.0486,113.968,0.715
876,877,Riff Kitten,Fallen World,Fallen World,electro swing,228593,False,43JHup1dQxUg6csXXFXXqH,1,False,35,183,0.8,0.706,0.55,1.19e-06,0.118,-7.691,0.0353,95.973,0.0777
877,878,Odd Chap,The Little Man Who Wasn't There,The Little Man Who Wasn't There,electro swing,206541,False,7MAJ4C13IncWy65NvgzSJ6,1,False,46,183,0.262,0.717,0.871,0.022,0.0719,-6.376,0.337,126.029,0.547
878,879,Parov Stelar,Booty Swing,"The Princess, Pt. Two",balkan beats,197506,False,3sMleqdCDalZ6xsAQe8xuY,3,False,65,184,0.26,0.85,0.669,0.274,0.103,-5.46,0.047,112.966,0.914
879,880,Or3o,Still Dancing,Still Dancing,otacore,198453,False,39R88egli2YgXq1omv1Io7,1,False,49,184,0.00226,0.69,0.755,0.0,0.482,-6.184,0.0763,120.0,0.734
880,881,Oliver Tree,Cash Machine (Remix) [feat. Dillon Francis & grandson],Cash Machine (Remix) [feat. Dillon Francis & grandson],alternative hip hop,170769,False,6FqS20S6qXlbL3o2htqszT,1,False,49,184,0.0015,0.623,0.927,0.00123,0.0972,-2.869,0.0761,103.987,0.459
881,882,DJ Fixx,Die Young - Original Mix,Die Young,breakbeat,205500,False,4nq3CzOHpNlzf1297h4bdB,1,False,47,184,0.00132,0.516,0.981,0.0949,0.192,-2.983,0.0782,160.127,0.545
882,883,QUIX,Chicane,Chicane,bass trap,161586,False,4OV56yPi9j1HiMXddhz2js,1,False,45,184,0.00816,0.623,0.987,0.441,0.528,-2.496,0.106,145.001,0.404
883,884,WHIPPED CREAM,Told Ya - WHIPPED CREAM VIP MIX,WHO IS WHIPPED CREAM? (WHIPPED CREAM VIP),canadian electronic,145000,True,1aDQwkyaVNAVSGhpnBaPsq,4,False,28,184,0.0213,0.663,0.938,0.000163,0.264,-3.983,0.334,87.479,0.203
884,885,Glass Animals,Heat Waves - Shakur Ahmad Remix,Dreamland (+ Bonus Levels),gauze pop,198094,False,1GBmQKcza0uFT6g5HjXHcp,2,False,58,184,0.259,0.754,0.591,1.53e-05,0.151,-7.321,0.0986,100.047,0.494
885,886,Conan Gray,Maniac,Kid Krow,bedroom pop,185773,False,6KfoDhO4XUWSbnyKjNp9c4,3,False,83,179,0.00162,0.628,0.639,0.0,0.354,-5.46,0.0435,108.045,0.493
886,887,WizTheMc,For A Minute,For A Minute,canadian contemporary r&b,108984,False,2zAKwUD7TVTt8qTxa9bnQJ,1,False,69,184,0.0273,0.711,0.778,1.77e-06,0.103,-6.346,0.0897,160.018,0.827
887,888,Bobby Day,Rockin' Robin,Rockin' Robin: Greatetst Hits,doo-wop,156293,False,1VV27wWwZyT87Nw6Cikiy3,12,False,46,161,0.327,0.54,0.655,0.0,0.159,-11.402,0.138,172.936,0.911
888,889,Doberman,Minnie,The Swing Hop-EP,uk alternative hip hop,234552,True,3H7Anum8J2FVkapWUNtTbb,3,False,9,175,0.307,0.697,0.76,0.0,0.0939,-8.435,0.27,140.076,0.688
889,890,Wolfgang Amadeus Mozart,"Die Zauberflöte, K.620 / Act 2: ""Der Hölle Rache kocht in meinem Herzen""",Mozart: Die Zauberflöte,classical,174120,False,3Xi4Hu8BcUNdUBmBjpkh20,4,False,0,0,0.971,0.549,0.108,0.0195,0.114,-17.948,0.135,71.029,0.265
890,891,Diana Ross,Upside Down,Diana,adult standards,244826,False,57Y3UccJEJqT8w8RWkUAz0,1,False,56,0,0.079,0.887,0.904,0.0101,0.0165,-5.107,0.0703,107.955,0.89
891,892,Varrick Frost,Electric Eric,Electric Eric,electro swing,246614,False,7u8LxnGrw4o3GQbczsVIgh,1,False,22,184,0.00289,0.801,0.782,0.441,0.0643,-4.726,0.037,127.014,0.781
892,893,Swingrowers,Hybrid,Hybrid,electro swing,182443,False,5AGlnxhdjDxAWlb3xs1Abn,1,False,38,180,0.299,0.749,0.851,0.0905,0.229,-7.637,0.137,110.476,0.664
893,894,Jamie Berry,The Stampede,The Stampede,electro swing,195753,False,0eqPbavTN8rcfHTF8byrkR,5,False,21,184,0.00576,0.852,0.708,0.868,0.371,-7.531,0.25,129.066,0.705
894,895,Goth Babe,Weekend Friend,Weekend Friend,modern rock,209454,False,2d3QlXE6FXFDeodiS66yjM,1,False,69,174,0.032,0.409,0.594,0.0391,0.0904,-9.725,0.031,110.187,0.212
895,896,Taylor Swift,Love Story,Fearless (Big Machine Radio Release Special),pop,236266,False,1D4PL9B8gOg78jiHg3FvBb,6,False,76,184,0.131,0.617,0.741,0.0,0.0772,-3.97,0.0311,118.984,0.306
896,897,DNCE,Cake By The Ocean,DNCE,dance pop,219146,True,76hfruVvmfQbw0eYn1nmeC,3,False,81,178,0.152,0.774,0.753,0.0,0.0371,-5.446,0.0517,119.002,0.896
897,898,fun.,We Are Young (feat. Janelle Monáe),Some Nights,baroque pop,250626,False,7a86XRg84qjasly9f6bPSD,3,False,74,31,0.02,0.378,0.638,7.66e-05,0.0849,-5.576,0.075,184.086,0.735
898,899,Run River North,Monsters,"Monsters Calling Home, Vol. 2",indie poptimism,172480,False,4wlTLYfl9WnHzPTOGCFWZd,4,False,42,184,0.0279,0.753,0.826,0.0,0.0658,-7.459,0.194,140.023,0.721
899,900,Jules Massenet,"Massenet: Manon, Act 3 Tableau 1 Scene 4: ""Obéissons, quand leur voix appelle … Profitons bien de la jeunesse"" (Manon, Brétigny, Chorus) - Gavotte",Massenet: Manon,classical,189760,False,3VC3fi0Iz3cV1dtsDLwoII,9,False,28,184,0.973,0.296,0.0627,3.12e-05,0.757,-20.764,0.0994,175.841,0.067
900,901,Far East Movement,Like A G6,Free Wired,asian american hip hop,216893,False,4DvhkX2ic4zWkQeWMwQ2qf,2,False,71,3,0.00676,0.435,0.837,0.0,0.117,-8.126,0.449,124.913,0.778
901,902,Michael Brun,Melanin,Melanin,progressive electro house,133835,False,6YPJ5TbzwDltVrRR39bGzC,1,False,53,184,0.00369,0.889,0.924,0.186,0.266,-3.659,0.109,113.025,0.494
902,903,I Don't Speak French,Blow The Speakers Up,Blow The Speakers Up,swedish indie rock,195813,False,0cUpQfAEFkQpbfTReVHS4J,1,False,0,0,0.0169,0.683,0.626,0.0276,0.0955,-10.087,0.125,123.899,0.501
